RunID,N,K,outLen,mode,padding,cval,time
SLURM_16427,15,56,15,same,zero,0,5.47e-06
SLURM_16428,15,57,15,same,zero,0,3.24e-06
SLURM_16429,15,58,15,same,zero,0,3.39e-06
SLURM_16430,15,59,15,same,zero,0,5.2e-06
SLURM_16431,15,60,15,same,zero,0,4.83e-06
SLURM_16432,15,61,15,same,zero,0,5.371e-06
SLURM_16433,15,62,15,same,zero,0,5.25e-06
SLURM_16434,15,63,15,same,zero,0,3.49e-06
SLURM_16435,15,64,15,same,zero,0,3.76e-06
SLURM_16436,15,65,15,same,zero,0,3.73e-06
SLURM_16437,15,66,15,same,zero,0,3.73e-06
SLURM_16438,15,67,15,same,zero,0,3.98e-06
SLURM_16439,15,68,15,same,zero,0,5.36e-06
SLURM_16440,15,69,15,same,zero,0,3.91e-06
SLURM_16441,15,70,15,same,zero,0,6.33e-06
SLURM_16442,15,71,15,same,zero,0,3.94e-06
SLURM_16443,15,72,15,same,zero,0,3.66e-06
SLURM_16444,15,73,15,same,zero,0,5.24e-06
SLURM_16445,15,74,15,same,zero,0,4.24e-06
SLURM_16446,15,75,15,same,zero,0,4.67e-06
SLURM_16447,15,76,15,same,zero,0,4.89e-06
SLURM_16448,15,77,15,same,zero,0,4.94e-06
SLURM_16449,15,78,15,same,zero,0,4.72e-06
SLURM_16450,15,79,15,same,zero,0,4.74e-06
SLURM_16451,15,80,15,same,zero,0,5.23e-06
SLURM_16452,15,81,15,same,zero,0,4.47e-06
SLURM_16453,15,82,15,same,zero,0,4.28e-06
SLURM_16454,15,83,15,same,zero,0,4.41e-06
SLURM_16455,15,84,15,same,zero,0,1.145e-05
SLURM_16456,15,85,15,same,zero,0,4.58e-06
SLURM_16457,15,86,15,same,zero,0,3.8e-06
SLURM_16458,15,87,15,same,zero,0,5.16e-06
SLURM_16459,15,88,15,same,zero,0,4.71e-06
SLURM_16460,15,89,15,same,zero,0,4.34e-06
SLURM_16461,15,90,15,same,zero,0,4.11e-06
SLURM_16462,15,91,15,same,zero,0,4.93e-06
SLURM_16463,15,92,15,same,zero,0,5.02e-06
SLURM_16464,15,93,15,same,zero,0,4.75e-06
SLURM_16465,15,94,15,same,zero,0,4.47e-06
SLURM_16466,15,95,15,same,zero,0,4.47e-06
SLURM_16467,15,96,15,same,zero,0,4.29e-06
SLURM_16468,15,97,15,same,zero,0,4.45e-06
SLURM_16469,15,98,15,same,zero,0,5.64e-06
SLURM_16470,15,99,15,same,zero,0,4.31e-06
SLURM_16471,15,100,15,same,zero,0,4.71e-06
SLURM_16472,16,11,16,same,zero,0,3.28e-06
SLURM_16473,16,12,16,same,zero,0,4.14e-06
SLURM_16474,16,13,16,same,zero,0,2.8e-06
SLURM_16475,16,14,16,same,zero,0,3.11e-06
SLURM_16476,16,15,16,same,zero,0,2.94e-06
SLURM_16477,16,16,16,same,zero,0,3.9e-06
SLURM_16478,16,17,16,same,zero,0,2.77e-06
SLURM_16479,16,18,16,same,zero,0,3.64e-06
SLURM_16480,16,19,16,same,zero,0,4.06e-06
SLURM_16481,16,20,16,same,zero,0,3.67e-06
SLURM_16482,16,21,16,same,zero,0,4.01e-06
SLURM_16483,16,22,16,same,zero,0,3.5e-06
SLURM_16484,16,23,16,same,zero,0,4.01e-06
SLURM_16485,16,24,16,same,zero,0,3.63e-06
SLURM_16486,16,25,16,same,zero,0,3.75e-06
SLURM_16487,16,26,16,same,zero,0,4.49e-06
SLURM_16488,16,27,16,same,zero,0,4.35e-06
SLURM_16489,16,28,16,same,zero,0,4.38e-06
SLURM_16490,16,29,16,same,zero,0,3.97e-06
SLURM_16491,16,30,16,same,zero,0,3.58e-06
SLURM_16492,16,31,16,same,zero,0,4.26e-06
SLURM_16493,16,32,16,same,zero,0,3.47e-06
SLURM_16494,16,33,16,same,zero,0,3.35e-06
SLURM_16495,16,34,16,same,zero,0,3.95e-06
SLURM_16496,16,35,16,same,zero,0,3.71e-06
SLURM_16497,16,36,16,same,zero,0,4.04e-06
SLURM_16498,16,37,16,same,zero,0,3.47e-06
SLURM_16499,16,38,16,same,zero,0,3.59e-06
SLURM_16500,16,39,16,same,zero,0,3.76e-06
SLURM_16501,16,40,16,same,zero,0,3.27e-06
SLURM_16502,16,41,16,same,zero,0,3.77e-06
SLURM_16503,16,42,16,same,zero,0,4.56e-06
SLURM_16504,16,43,16,same,zero,0,3.63e-06
SLURM_16505,16,44,16,same,zero,0,3.64e-06
SLURM_16506,16,45,16,same,zero,0,3.33e-06
SLURM_16507,16,46,16,same,zero,0,3.76e-06
SLURM_16508,16,47,16,same,zero,0,4.25e-06
SLURM_16509,16,48,16,same,zero,0,5.16e-06
SLURM_16510,16,49,16,same,zero,0,3.65e-06
SLURM_16511,16,50,16,same,zero,0,3.74e-06
SLURM_16512,16,51,16,same,zero,0,3.24e-06
SLURM_16513,16,52,16,same,zero,0,3.49e-06
SLURM_16514,16,53,16,same,zero,0,3.6e-06
SLURM_16515,16,54,16,same,zero,0,4.18e-06
SLURM_16516,16,55,16,same,zero,0,3.85e-06
SLURM_16517,16,56,16,same,zero,0,3.98e-06
SLURM_16518,16,57,16,same,zero,0,4.04e-06
SLURM_16519,16,58,16,same,zero,0,4.38e-06
SLURM_16520,16,59,16,same,zero,0,3.62e-06
SLURM_16521,16,60,16,same,zero,0,4.17e-06
SLURM_16522,16,61,16,same,zero,0,3.69e-06
SLURM_16523,16,62,16,same,zero,0,4.16e-06
SLURM_16524,16,63,16,same,zero,0,4.92e-06
SLURM_16525,16,64,16,same,zero,0,4.54e-06
SLURM_16526,16,65,16,same,zero,0,3.83e-06
SLURM_16527,16,66,16,same,zero,0,3.75e-06
SLURM_16528,16,67,16,same,zero,0,4.39e-06
SLURM_16529,16,68,16,same,zero,0,4.78e-06
SLURM_16530,16,69,16,same,zero,0,4.04e-06
SLURM_16531,16,70,16,same,zero,0,4.11e-06
SLURM_16532,16,71,16,same,zero,0,4.89e-06
SLURM_16533,16,72,16,same,zero,0,4.29e-06
SLURM_16534,16,73,16,same,zero,0,4.9e-06
SLURM_16535,16,74,16,same,zero,0,3.9e-06
SLURM_16536,16,75,16,same,zero,0,3.92e-06
SLURM_16537,16,76,16,same,zero,0,4.37e-06
SLURM_16538,16,77,16,same,zero,0,3.98e-06
SLURM_16539,16,78,16,same,zero,0,4.26e-06
SLURM_16540,16,79,16,same,zero,0,4.51e-06
SLURM_16541,16,80,16,same,zero,0,3.97e-06
SLURM_16542,16,81,16,same,zero,0,3.96e-06
SLURM_16543,16,82,16,same,zero,0,5.8e-06
SLURM_16544,16,83,16,same,zero,0,4.76e-06
SLURM_16545,16,84,16,same,zero,0,5.23e-06
SLURM_16546,16,85,16,same,zero,0,4.27e-06
SLURM_16547,16,86,16,same,zero,0,4.34e-06
SLURM_16548,16,87,16,same,zero,0,4.14e-06
SLURM_16549,16,88,16,same,zero,0,6.43e-06
SLURM_16550,16,89,16,same,zero,0,4.52e-06
SLURM_16551,16,90,16,same,zero,0,4.12e-06
SLURM_16552,16,91,16,same,zero,0,5.18e-06
SLURM_16553,16,92,16,same,zero,0,5.09e-06
SLURM_16554,16,93,16,same,zero,0,4.24e-06
SLURM_16555,16,94,16,same,zero,0,4.32e-06
SLURM_16556,16,95,16,same,zero,0,4.14e-06
SLURM_16557,16,96,16,same,zero,0,5.62e-06
SLURM_16558,16,97,16,same,zero,0,5.87e-06
SLURM_16559,16,98,16,same,zero,0,5.77e-06
SLURM_16560,16,99,16,same,zero,0,5.11e-06
SLURM_16561,16,100,16,same,zero,0,4.96e-06
SLURM_16562,17,11,17,same,zero,0,3.06e-06
SLURM_16563,17,12,17,same,zero,0,3.45e-06
SLURM_16564,17,13,17,same,zero,0,3.77e-06
SLURM_16565,17,14,17,same,zero,0,2.89e-06
SLURM_16566,17,15,17,same,zero,0,2.9e-06
SLURM_16567,17,16,17,same,zero,0,3.37e-06
SLURM_16568,17,17,17,same,zero,0,3.45e-06
SLURM_16569,17,18,17,same,zero,0,3.34e-06
SLURM_16570,17,19,17,same,zero,0,3.63e-06
SLURM_16571,17,20,17,same,zero,0,3.48e-06
SLURM_16572,17,21,17,same,zero,0,4.7e-06
SLURM_16573,17,22,17,same,zero,0,3.86e-06
SLURM_16574,17,23,17,same,zero,0,4.03e-06
SLURM_16575,17,24,17,same,zero,0,3.27e-06
SLURM_16576,17,25,17,same,zero,0,3.06e-06
SLURM_16577,17,26,17,same,zero,0,3.57e-06
SLURM_16578,17,27,17,same,zero,0,4.29e-06
SLURM_16579,17,28,17,same,zero,0,4.77e-06
SLURM_16580,17,29,17,same,zero,0,3.61e-06
SLURM_16581,17,30,17,same,zero,0,4.37e-06
SLURM_16582,17,31,17,same,zero,0,5.78e-06
SLURM_16583,17,32,17,same,zero,0,3.89e-06
SLURM_16584,17,33,17,same,zero,0,4.01e-06
SLURM_16585,17,34,17,same,zero,0,5.81e-06
SLURM_16586,17,35,17,same,zero,0,3.61e-06
SLURM_16587,17,36,17,same,zero,0,3.79e-06
SLURM_16588,17,37,17,same,zero,0,3.32e-06
SLURM_16589,17,38,17,same,zero,0,3.83e-06
SLURM_16590,17,39,17,same,zero,0,3.72e-06
SLURM_16591,17,40,17,same,zero,0,4.98e-06
SLURM_16592,17,41,17,same,zero,0,3.88e-06
SLURM_16593,17,42,17,same,zero,0,3.52e-06
SLURM_16594,17,43,17,same,zero,0,3.96e-06
SLURM_16595,17,44,17,same,zero,0,3.91e-06
SLURM_16596,17,45,17,same,zero,0,3.8e-06
SLURM_16597,17,46,17,same,zero,0,4.12e-06
SLURM_16598,17,47,17,same,zero,0,3.43e-06
SLURM_16599,17,48,17,same,zero,0,4.62e-06
SLURM_16600,17,49,17,same,zero,0,4.07e-06
SLURM_16601,17,50,17,same,zero,0,3.85e-06
SLURM_16602,17,51,17,same,zero,0,3.96e-06
SLURM_16603,17,52,17,same,zero,0,3.9e-06
SLURM_16604,17,53,17,same,zero,0,4.58e-06
SLURM_16605,17,54,17,same,zero,0,4e-06
SLURM_16606,17,55,17,same,zero,0,3.52e-06
SLURM_16607,17,56,17,same,zero,0,3.92e-06
SLURM_16608,17,57,17,same,zero,0,4.53e-06
SLURM_16609,17,58,17,same,zero,0,4.38e-06
SLURM_16610,17,59,17,same,zero,0,3.87e-06
SLURM_16611,17,60,17,same,zero,0,4.28e-06
SLURM_16612,17,61,17,same,zero,0,4.3e-06
SLURM_16613,17,62,17,same,zero,0,4.45e-06
SLURM_16614,17,63,17,same,zero,0,4.39e-06
SLURM_16615,17,64,17,same,zero,0,5.02e-06
SLURM_16616,17,65,17,same,zero,0,4.21e-06
SLURM_16617,17,66,17,same,zero,0,4.19e-06
SLURM_16618,17,67,17,same,zero,0,4.28e-06
SLURM_16619,17,68,17,same,zero,0,4.17e-06
SLURM_16620,17,69,17,same,zero,0,3.97e-06
SLURM_16621,17,70,17,same,zero,0,4.85e-06
SLURM_16622,17,71,17,same,zero,0,4.55e-06
SLURM_16623,17,72,17,same,zero,0,4.67e-06
SLURM_16624,17,73,17,same,zero,0,4.54e-06
SLURM_16625,17,74,17,same,zero,0,4.45e-06
SLURM_16626,17,75,17,same,zero,0,4.24e-06
SLURM_16627,17,76,17,same,zero,0,4.22e-06
SLURM_16628,17,77,17,same,zero,0,5.42e-06
SLURM_16629,17,78,17,same,zero,0,4.18e-06
SLURM_16630,17,79,17,same,zero,0,4.74e-06
SLURM_16631,17,80,17,same,zero,0,5.21e-06
SLURM_16632,17,81,17,same,zero,0,4.26e-06
SLURM_16633,17,82,17,same,zero,0,4.46e-06
SLURM_16634,17,83,17,same,zero,0,4.64e-06
SLURM_16635,17,84,17,same,zero,0,6.09e-06
SLURM_16636,17,85,17,same,zero,0,5.81e-06
SLURM_16637,17,86,17,same,zero,0,4.24e-06
SLURM_16638,17,87,17,same,zero,0,4.36e-06
SLURM_16639,17,88,17,same,zero,0,4.52e-06
SLURM_16640,17,89,17,same,zero,0,5.46e-06
SLURM_16641,17,90,17,same,zero,0,5.08e-06
SLURM_16642,17,91,17,same,zero,0,5.76e-06
SLURM_16643,17,92,17,same,zero,0,5.42e-06
SLURM_16644,17,93,17,same,zero,0,4.44e-06
SLURM_16645,17,94,17,same,zero,0,5.38e-06
SLURM_16646,17,95,17,same,zero,0,5.25e-06
SLURM_16647,17,96,17,same,zero,0,5.74e-06
SLURM_16648,17,97,17,same,zero,0,5.94e-06
SLURM_16649,17,98,17,same,zero,0,4.54e-06
SLURM_16650,17,99,17,same,zero,0,5.731e-06
SLURM_16651,17,100,17,same,zero,0,4.95e-06
SLURM_16652,18,11,18,same,zero,0,3.63e-06
SLURM_16653,18,12,18,same,zero,0,2.76e-06
SLURM_16654,18,13,18,same,zero,0,3e-06
SLURM_16655,18,14,18,same,zero,0,3.95e-06
SLURM_16656,18,15,18,same,zero,0,3.01e-06
SLURM_16657,18,16,18,same,zero,0,4.1e-06
SLURM_16658,18,17,18,same,zero,0,2.96e-06
SLURM_16659,18,18,18,same,zero,0,3.4e-06
SLURM_16660,18,19,18,same,zero,0,5.5e-06
SLURM_16661,18,20,18,same,zero,0,4.44e-06
SLURM_16662,18,21,18,same,zero,0,4.28e-06
SLURM_16663,18,22,18,same,zero,0,3.84e-06
SLURM_16664,18,23,18,same,zero,0,3.37e-06
SLURM_16665,18,24,18,same,zero,0,3.74e-06
SLURM_16666,18,25,18,same,zero,0,3.32e-06
SLURM_16667,18,26,18,same,zero,0,3.92e-06
SLURM_16668,18,27,18,same,zero,0,3.79e-06
SLURM_16669,18,28,18,same,zero,0,4.3e-06
SLURM_16670,18,29,18,same,zero,0,3.7e-06
SLURM_16671,18,30,18,same,zero,0,3.57e-06
SLURM_16672,18,31,18,same,zero,0,4.351e-06
SLURM_16673,18,32,18,same,zero,0,3.33e-06
SLURM_16674,18,33,18,same,zero,0,5.25e-06
SLURM_16675,18,34,18,same,zero,0,4.73e-06
SLURM_16676,18,35,18,same,zero,0,3.85e-06
SLURM_16677,18,36,18,same,zero,0,3.63e-06
SLURM_16678,18,37,18,same,zero,0,3.95e-06
SLURM_16679,18,38,18,same,zero,0,3.51e-06
SLURM_16680,18,39,18,same,zero,0,3.82e-06
SLURM_16681,18,40,18,same,zero,0,4.18e-06
SLURM_16682,18,41,18,same,zero,0,3.79e-06
SLURM_16683,18,42,18,same,zero,0,3.49e-06
SLURM_16684,18,43,18,same,zero,0,4.03e-06
SLURM_16685,18,44,18,same,zero,0,4.65e-06
SLURM_16686,18,45,18,same,zero,0,3.83e-06
SLURM_16687,18,46,18,same,zero,0,4.23e-06
SLURM_16688,18,47,18,same,zero,0,4.14e-06
SLURM_16689,18,48,18,same,zero,0,3.54e-06
SLURM_16690,18,49,18,same,zero,0,3.81e-06
SLURM_16691,18,50,18,same,zero,0,4.29e-06
SLURM_16692,18,51,18,same,zero,0,4.09e-06
SLURM_16693,18,52,18,same,zero,0,3.68e-06
SLURM_16694,18,53,18,same,zero,0,4.25e-06
SLURM_16695,18,54,18,same,zero,0,4.2e-06
SLURM_16696,18,55,18,same,zero,0,3.83e-06
SLURM_16697,18,56,18,same,zero,0,4.36e-06
SLURM_16698,18,57,18,same,zero,0,3.94e-06
SLURM_16699,18,58,18,same,zero,0,3.95e-06
SLURM_16700,18,59,18,same,zero,0,3.801e-06
SLURM_16701,18,60,18,same,zero,0,4.25e-06
SLURM_16702,18,61,18,same,zero,0,4.28e-06
SLURM_16703,18,62,18,same,zero,0,3.94e-06
SLURM_16704,18,63,18,same,zero,0,4.77e-06
SLURM_16705,18,64,18,same,zero,0,4.43e-06
SLURM_16706,18,65,18,same,zero,0,4.53e-06
SLURM_16707,18,66,18,same,zero,0,4.28e-06
SLURM_16708,18,67,18,same,zero,0,4.44e-06
SLURM_16709,18,68,18,same,zero,0,4.26e-06
SLURM_16710,18,69,18,same,zero,0,4.62e-06
SLURM_16711,18,70,18,same,zero,0,4.55e-06
SLURM_16712,18,71,18,same,zero,0,4.52e-06
SLURM_16713,18,72,18,same,zero,0,5.77e-06
SLURM_16714,18,73,18,same,zero,0,4.85e-06
SLURM_16715,18,74,18,same,zero,0,5e-06
SLURM_16716,18,75,18,same,zero,0,4.57e-06
SLURM_16717,18,76,18,same,zero,0,4.87e-06
SLURM_16718,18,77,18,same,zero,0,4.71e-06
SLURM_16719,18,78,18,same,zero,0,6.21e-06
SLURM_16720,18,79,18,same,zero,0,4.92e-06
SLURM_16721,18,80,18,same,zero,0,4.25e-06
SLURM_16722,18,81,18,same,zero,0,4.62e-06
SLURM_16723,18,82,18,same,zero,0,4.66e-06
SLURM_16724,18,83,18,same,zero,0,6.12e-06
SLURM_16725,18,84,18,same,zero,0,4.75e-06
SLURM_16726,18,85,18,same,zero,0,4.38e-06
SLURM_16727,18,86,18,same,zero,0,4.351e-06
SLURM_16728,18,87,18,same,zero,0,5.39e-06
SLURM_16729,18,88,18,same,zero,0,5.82e-06
SLURM_16730,18,89,18,same,zero,0,5.5e-06
SLURM_16731,18,90,18,same,zero,0,5.84e-06
SLURM_16732,18,91,18,same,zero,0,4.92e-06
SLURM_16733,18,92,18,same,zero,0,6.051e-06
SLURM_16734,18,93,18,same,zero,0,5.59e-06
SLURM_16735,18,94,18,same,zero,0,6.08e-06
SLURM_16736,18,95,18,same,zero,0,5.57e-06
SLURM_16737,18,96,18,same,zero,0,6.171e-06
SLURM_16738,18,97,18,same,zero,0,6.84e-06
SLURM_16739,18,98,18,same,zero,0,5.16e-06
SLURM_16740,18,99,18,same,zero,0,4.73e-06
SLURM_16741,18,100,18,same,zero,0,5.15e-06
SLURM_16742,19,11,19,same,zero,0,3.17e-06
SLURM_16743,19,12,19,same,zero,0,3.13e-06
SLURM_16744,19,13,19,same,zero,0,3.52e-06
SLURM_16745,19,14,19,same,zero,0,3.15e-06
SLURM_16746,19,15,19,same,zero,0,2.94e-06
SLURM_16747,19,16,19,same,zero,0,3.08e-06
SLURM_16748,19,17,19,same,zero,0,4.05e-06
SLURM_16749,19,18,19,same,zero,0,3.07e-06
SLURM_16750,19,19,19,same,zero,0,3.32e-06
SLURM_16751,19,20,19,same,zero,0,2.83e-06
SLURM_16752,19,21,19,same,zero,0,2.99e-06
SLURM_16753,19,22,19,same,zero,0,3.96e-06
SLURM_16754,19,23,19,same,zero,0,3.15e-06
SLURM_16755,19,24,19,same,zero,0,3.2e-06
SLURM_16756,19,25,19,same,zero,0,5.04e-06
SLURM_16757,19,26,19,same,zero,0,3.48e-06
SLURM_16758,19,27,19,same,zero,0,3.19e-06
SLURM_16759,19,28,19,same,zero,0,3.17e-06
SLURM_16760,19,29,19,same,zero,0,3.44e-06
SLURM_16761,19,30,19,same,zero,0,3.79e-06
SLURM_16762,19,31,19,same,zero,0,3.74e-06
SLURM_16763,19,32,19,same,zero,0,3.78e-06
SLURM_16764,19,33,19,same,zero,0,3.72e-06
SLURM_16765,19,34,19,same,zero,0,4.34e-06
SLURM_16766,19,35,19,same,zero,0,4.44e-06
SLURM_16767,19,36,19,same,zero,0,4.05e-06
SLURM_16768,19,37,19,same,zero,0,3.82e-06
SLURM_16769,19,38,19,same,zero,0,4.05e-06
SLURM_16770,19,39,19,same,zero,0,4.35e-06
SLURM_16771,19,40,19,same,zero,0,4e-06
SLURM_16772,19,41,19,same,zero,0,3.75e-06
SLURM_16773,19,42,19,same,zero,0,4.28e-06
SLURM_16774,19,43,19,same,zero,0,3.82e-06
SLURM_16775,19,44,19,same,zero,0,4.19e-06
SLURM_16776,19,45,19,same,zero,0,4.35e-06
SLURM_16777,19,46,19,same,zero,0,4.43e-06
SLURM_16778,19,47,19,same,zero,0,3.7e-06
SLURM_16779,19,48,19,same,zero,0,4.3e-06
SLURM_16780,19,49,19,same,zero,0,5.07e-06
SLURM_16781,19,50,19,same,zero,0,4.07e-06
SLURM_16782,19,51,19,same,zero,0,4.9e-06
SLURM_16783,19,52,19,same,zero,0,4.94e-06
SLURM_16784,19,53,19,same,zero,0,4.06e-06
SLURM_16785,19,54,19,same,zero,0,4.23e-06
SLURM_16786,19,55,19,same,zero,0,4.34e-06
SLURM_16787,19,56,19,same,zero,0,4.5e-06
SLURM_16788,19,57,19,same,zero,0,4.19e-06
SLURM_16789,19,58,19,same,zero,0,4.53e-06
SLURM_16790,19,59,19,same,zero,0,4.01e-06
SLURM_16791,19,60,19,same,zero,0,4.32e-06
SLURM_16792,19,61,19,same,zero,0,4.45e-06
SLURM_16793,19,62,19,same,zero,0,4.24e-06
SLURM_16794,19,63,19,same,zero,0,4.73e-06
SLURM_16795,19,64,19,same,zero,0,5.33e-06
SLURM_16796,19,65,19,same,zero,0,5.17e-06
SLURM_16797,19,66,19,same,zero,0,5.03e-06
SLURM_16798,19,67,19,same,zero,0,5.2e-06
SLURM_16799,19,68,19,same,zero,0,4.2e-06
SLURM_16800,19,69,19,same,zero,0,4.96e-06
SLURM_16801,19,70,19,same,zero,0,4.58e-06
SLURM_16802,19,71,19,same,zero,0,5.23e-06
SLURM_16803,19,72,19,same,zero,0,4.16e-06
SLURM_16804,19,73,19,same,zero,0,5.73e-06
SLURM_16805,19,74,19,same,zero,0,5.58e-06
SLURM_16806,19,75,19,same,zero,0,6.1e-06
SLURM_16807,19,76,19,same,zero,0,5.77e-06
SLURM_16808,19,77,19,same,zero,0,5.84e-06
SLURM_16809,19,78,19,same,zero,0,6.27e-06
SLURM_16810,19,79,19,same,zero,0,5.97e-06
SLURM_16811,19,80,19,same,zero,0,5.07e-06
SLURM_16812,19,81,19,same,zero,0,4.88e-06
SLURM_16813,19,82,19,same,zero,0,4.58e-06
SLURM_16814,19,83,19,same,zero,0,5.53e-06
SLURM_16815,19,84,19,same,zero,0,5.17e-06
SLURM_16816,19,85,19,same,zero,0,5.49e-06
SLURM_16817,19,86,19,same,zero,0,6.87e-06
SLURM_16818,19,87,19,same,zero,0,5.08e-06
SLURM_16819,19,88,19,same,zero,0,5.47e-06
SLURM_16820,19,89,19,same,zero,0,5.01e-06
SLURM_16821,19,90,19,same,zero,0,5.28e-06
SLURM_16822,19,91,19,same,zero,0,4.59e-06
SLURM_16823,19,92,19,same,zero,0,5.04e-06
SLURM_16824,19,93,19,same,zero,0,4.8e-06
SLURM_16825,19,94,19,same,zero,0,5.7e-06
SLURM_16826,19,95,19,same,zero,0,5.47e-06
SLURM_16827,19,96,19,same,zero,0,5.27e-06
SLURM_16828,19,97,19,same,zero,0,5.91e-06
SLURM_16829,19,98,19,same,zero,0,5.53e-06
SLURM_16830,19,99,19,same,zero,0,5.92e-06
SLURM_16831,19,100,19,same,zero,0,5.16e-06
SLURM_16832,20,11,20,same,zero,0,2.44e-06
SLURM_16833,20,12,20,same,zero,0,2.95e-06
SLURM_16834,20,13,20,same,zero,0,3.15e-06
SLURM_16835,20,14,20,same,zero,0,2.8e-06
SLURM_16836,20,15,20,same,zero,0,2.93e-06
SLURM_16837,20,16,20,same,zero,0,3.03e-06
SLURM_16838,20,17,20,same,zero,0,3.18e-06
SLURM_16839,20,18,20,same,zero,0,2.82e-06
SLURM_16840,20,19,20,same,zero,0,3.65e-06
SLURM_16841,20,20,20,same,zero,0,3.31e-06
SLURM_16842,20,21,20,same,zero,0,3.28e-06
SLURM_16843,20,22,20,same,zero,0,3.21e-06
SLURM_16844,20,23,20,same,zero,0,4.12e-06
SLURM_16845,20,24,20,same,zero,0,4.49e-06
SLURM_16846,20,25,20,same,zero,0,3.69e-06
SLURM_16847,20,26,20,same,zero,0,3.72e-06
SLURM_16848,20,27,20,same,zero,0,4.43e-06
SLURM_16849,20,28,20,same,zero,0,3.97e-06
SLURM_16850,20,29,20,same,zero,0,4.27e-06
SLURM_16851,20,30,20,same,zero,0,4.21e-06
SLURM_16852,20,31,20,same,zero,0,4.26e-06
SLURM_16853,20,32,20,same,zero,0,3.59e-06
SLURM_16854,20,33,20,same,zero,0,5.38e-06
SLURM_16855,20,34,20,same,zero,0,4.29e-06
SLURM_16856,20,35,20,same,zero,0,4.59e-06
SLURM_16857,20,36,20,same,zero,0,4.17e-06
SLURM_16858,20,37,20,same,zero,0,4.78e-06
SLURM_16859,20,38,20,same,zero,0,3.8e-06
SLURM_16860,20,39,20,same,zero,0,4e-06
SLURM_16861,20,40,20,same,zero,0,4.07e-06
SLURM_16862,20,41,20,same,zero,0,4.05e-06
SLURM_16863,20,42,20,same,zero,0,4.52e-06
SLURM_16864,20,43,20,same,zero,0,4.64e-06
SLURM_16865,20,44,20,same,zero,0,4.25e-06
SLURM_16866,20,45,20,same,zero,0,4.51e-06
SLURM_16867,20,46,20,same,zero,0,4.43e-06
SLURM_16868,20,47,20,same,zero,0,4.25e-06
SLURM_16869,20,48,20,same,zero,0,4.54e-06
SLURM_16870,20,49,20,same,zero,0,3.97e-06
SLURM_16871,20,50,20,same,zero,0,4.05e-06
SLURM_16872,20,51,20,same,zero,0,6.22e-06
SLURM_16873,20,52,20,same,zero,0,4.17e-06
SLURM_16874,20,53,20,same,zero,0,5.88e-06
SLURM_16875,20,54,20,same,zero,0,4.24e-06
SLURM_16876,20,55,20,same,zero,0,4.44e-06
SLURM_16877,20,56,20,same,zero,0,4.09e-06
SLURM_16878,20,57,20,same,zero,0,4.63e-06
SLURM_16879,20,58,20,same,zero,0,4.68e-06
SLURM_16880,20,59,20,same,zero,0,4.59e-06
SLURM_16881,20,60,20,same,zero,0,6.11e-06
SLURM_16882,20,61,20,same,zero,0,5.21e-06
SLURM_16883,20,62,20,same,zero,0,4.68e-06
SLURM_16884,20,63,20,same,zero,0,4.8e-06
SLURM_16885,20,64,20,same,zero,0,4.34e-06
SLURM_16886,20,65,20,same,zero,0,6.1e-06
SLURM_16887,20,66,20,same,zero,0,6.1e-06
SLURM_16888,20,67,20,same,zero,0,6.13e-06
SLURM_16889,20,68,20,same,zero,0,6.18e-06
SLURM_16890,20,69,20,same,zero,0,6.18e-06
SLURM_16891,20,70,20,same,zero,0,4.41e-06
SLURM_16892,20,71,20,same,zero,0,4.531e-06
SLURM_16893,20,72,20,same,zero,0,6.08e-06
SLURM_16894,20,73,20,same,zero,0,4.65e-06
SLURM_16895,20,74,20,same,zero,0,4.71e-06
SLURM_16896,20,75,20,same,zero,0,7.35e-06
SLURM_16897,20,76,20,same,zero,0,6.08e-06
SLURM_16898,20,77,20,same,zero,0,4.56e-06
SLURM_16899,20,78,20,same,zero,0,4.95e-06
SLURM_16900,20,79,20,same,zero,0,4.84e-06
SLURM_16901,20,80,20,same,zero,0,4.64e-06
SLURM_16902,20,81,20,same,zero,0,4.591e-06
SLURM_16903,20,82,20,same,zero,0,4.73e-06
SLURM_16904,20,83,20,same,zero,0,4.96e-06
SLURM_16905,20,84,20,same,zero,0,4.75e-06
SLURM_16906,20,85,20,same,zero,0,4.88e-06
SLURM_16907,20,86,20,same,zero,0,4.77e-06
SLURM_16908,20,87,20,same,zero,0,5.49e-06
SLURM_16909,20,88,20,same,zero,0,5.17e-06
SLURM_16910,20,89,20,same,zero,0,5.2e-06
SLURM_16911,20,90,20,same,zero,0,5.02e-06
SLURM_16912,20,91,20,same,zero,0,4.76e-06
SLURM_16913,20,92,20,same,zero,0,6.33e-06
SLURM_16914,20,93,20,same,zero,0,5.13e-06
SLURM_16915,20,94,20,same,zero,0,5.4e-06
SLURM_16916,20,95,20,same,zero,0,5.98e-06
SLURM_16917,20,96,20,same,zero,0,5.28e-06
SLURM_16918,20,97,20,same,zero,0,5.23e-06
SLURM_16919,20,98,20,same,zero,0,5.66e-06
SLURM_16920,20,99,20,same,zero,0,5.69e-06
SLURM_16921,20,100,20,same,zero,0,5.79e-06
SLURM_16922,21,11,21,same,zero,0,2.74e-06
SLURM_16923,21,12,21,same,zero,0,2.86e-06
SLURM_16924,21,13,21,same,zero,0,2.75e-06
SLURM_16925,21,14,21,same,zero,0,3.14e-06
